paper_id,title,session,sentence_index,label_id,label_name,label_english,confidence,rule_reason,sentence,url
33,Adapting Execution-Time Objectives for Multi-Robot Policies via Collaborative Flow Policy Guidance,Multi-robot Systems,2,3,기존 한계,Prior limitation,0.91,prior limitation,"However, existing approaches struggle with three key limitations: the inability of unimodal policies to capture multi-modal joint strategies, the rigidity of fixed policies against dynamic execution-time requirements, and the difficulty of resolving conflicting objectives during deployment.",https://roboticsconference.org/program/papers/33/
33,Adapting Execution-Time Objectives for Multi-Robot Policies via Collaborative Flow Policy Guidance,Multi-robot Systems,3,3,기존 한계,Prior limitation,0.88,prior limitation,"To address these challenges, we present Collaborative Flow Policy Guidance (CFPG), a novel framework that enables the modification of existing collaborative multi-robot policies by composing objectives during execution time.",https://roboticsconference.org/program/papers/33/
33,Adapting Execution-Time Objectives for Multi-Robot Policies via Collaborative Flow Policy Guidance,Multi-robot Systems,4,5,방법,Method,0.88,proposed method,"First, we introduce Multi-Agent Flow Policy Optimization (MAFPO) to learn robust, multi-modal collaborative policies in a fully on-policy manner without offline datasets.",https://roboticsconference.org/program/papers/33/
33,Adapting Execution-Time Objectives for Multi-Robot Policies via Collaborative Flow Policy Guidance,Multi-robot Systems,5,6,핵심 아이디어,Key idea,0.88,key mechanism,"Second, we enable training-free adaptation to new execution-time objectives by leveraging flow matching guidance to steer actions toward user-specified goals.",https://roboticsconference.org/program/papers/33/
33,Adapting Execution-Time Objectives for Multi-Robot Policies via Collaborative Flow Policy Guidance,Multi-robot Systems,6,5,방법,Method,0.58,default technical contribution sentence,"Third, during guidance we employ a hierarchical gradient projection mechanism to resolve conflicts among the nominal objective and execution objectives.",https://roboticsconference.org/program/papers/33/
33,Adapting Execution-Time Objectives for Multi-Robot Policies via Collaborative Flow Policy Guidance,Multi-robot Systems,7,9,비교,Comparison,0.93,comparison to baselines,We theoretically analyze CFPG and demonstrate that it achieves superior performance and robustness across multiple simulation environments and real robots and show that CFPG surpasses state-of-the-art methods.,https://roboticsconference.org/program/papers/33/
34,Rhythm: Learning Interactive Whole-Body Control for Dual Humanoids,Multi-robot Systems,1,1,배경,Background,0.68,opening context sentence,Realizing interactive whole-body control for multi-humanoid systems is critical for unlocking complex collaborative capabilities in shared environments.,https://roboticsconference.org/program/papers/34/
34,Rhythm: Learning Interactive Whole-Body Control for Dual Humanoids,Multi-robot Systems,2,5,방법,Method,0.58,default technical contribution sentence,"Although recent advancements have significantly enhanced the agility of individual robots, bridging the gap to physically coupled multi-humanoid interaction remains challenging, primarily due to severe kinematic mismatches and complex contact dynamics.",https://roboticsconference.org/program/papers/34/
34,Rhythm: Learning Interactive Whole-Body Control for Dual Humanoids,Multi-robot Systems,3,4,목표,Goal,0.88,paper goal,"To address this, we introduce Rhythm, the first unified framework enabling real-world deployment of dual-humanoid systems for complex, physically plausible interactions.",https://roboticsconference.org/program/papers/34/
34,Rhythm: Learning Interactive Whole-Body Control for Dual Humanoids,Multi-robot Systems,4,6,핵심 아이디어,Key idea,0.88,key mechanism,Our framework integrates three core components: (1) an Interaction-Aware Motion Retargeting (IAMR) module that generates feasible humanoid interaction references from human data; (2) an Interaction-Guided Reinforcement Learning (IGRL) policy that masters coupled dynamics via graph-based rewards; and (3) a real-world deployment system that enables robust transfer of dual-humanoid interaction.,https://roboticsconference.org/program/papers/34/
34,Rhythm: Learning Interactive Whole-Body Control for Dual Humanoids,Multi-robot Systems,5,8,결과,Result,0.93,reported result,"Extensive experiments on physical Unitree G1 robots demonstrate that our framework achieves robust interactive whole-body control, successfully transferring diverse behaviors such as hugging and dancing from simulation to reality.",https://roboticsconference.org/program/papers/34/
35,Teaming Linear Temporal Logic: Coordinated Behavior Specification in Heterogeneous Multi-Agent Systems,Multi-robot Systems,1,1,배경,Background,0.68,opening context sentence,Linear Temporal Logic (LTL) is a formal language that can be used to specify robot behaviors and goal states.,https://roboticsconference.org/program/papers/35/
35,Teaming Linear Temporal Logic: Coordinated Behavior Specification in Heterogeneous Multi-Agent Systems,Multi-robot Systems,2,4,목표,Goal,0.88,paper goal,We extend LTL to enable the specification of complex cooperative behaviors in a large multi-agent system (MAS).,https://roboticsconference.org/program/papers/35/
35,Teaming Linear Temporal Logic: Coordinated Behavior Specification in Heterogeneous Multi-Agent Systems,Multi-robot Systems,3,5,방법,Method,0.58,default technical contribution sentence,"The extended language, TeamingLTL, models features commonly present in MAS such as partial observability and cooperation between agents.",https://roboticsconference.org/program/papers/35/
35,Teaming Linear Temporal Logic: Coordinated Behavior Specification in Heterogeneous Multi-Agent Systems,Multi-robot Systems,4,6,핵심 아이디어,Key idea,0.88,key mechanism,"This enables a user to specify behaviors or goals while deferring the realization of those states to a separate, automated task planning and allocation system.",https://roboticsconference.org/program/papers/35/
35,Teaming Linear Temporal Logic: Coordinated Behavior Specification in Heterogeneous Multi-Agent Systems,Multi-robot Systems,5,5,방법,Method,0.58,default technical contribution sentence,We show how to specify the behavior of a MAS using TeamingLTL and use this formulation in program verification and the creation of correct-by-design controllers.,https://roboticsconference.org/program/papers/35/
36,A Closed-Loop Multi-Agent Framework for Robust Multi-Robot Manipulation,Multi-robot Systems,1,6,핵심 아이디어,Key idea,0.88,key mechanism,"Multi-robot systems provide the parallelism and redundancy necessary for long-horizon tasks, while Large Language Models (LLMs) offer the reasoning capabilities to decompose these objectives into actionable plans.",https://roboticsconference.org/program/papers/36/
36,A Closed-Loop Multi-Agent Framework for Robust Multi-Robot Manipulation,Multi-robot Systems,2,2,문제,Problem,0.88,specific problem,"However, effectively grounding this high-level reasoning in physical multi-agent execution remains an open challenge.",https://roboticsconference.org/program/papers/36/
36,A Closed-Loop Multi-Agent Framework for Robust Multi-Robot Manipulation,Multi-robot Systems,3,8,결과,Result,0.93,reported result,Existing LLM-based approaches fall mainly into two categories: Single-robot methods achieve robust contact-rich manipulation but lack the coordination mechanisms required for tasks spanning multiple workspaces.,https://roboticsconference.org/program/papers/36/
36,A Closed-Loop Multi-Agent Framework for Robust Multi-Robot Manipulation,Multi-robot Systems,4,3,기존 한계,Prior limitation,0.88,prior limitation,"Current multi-robot frameworks focus on high-level planning, often treating manipulation as an idealized primitive that fails to account for real-world execution uncertainties.",https://roboticsconference.org/program/papers/36/
36,A Closed-Loop Multi-Agent Framework for Robust Multi-Robot Manipulation,Multi-robot Systems,5,4,목표,Goal,0.88,paper goal,"To address this, we propose a novel closed-loop agentic LLM-based framework to ensure robust multi-robot manipulation.",https://roboticsconference.org/program/papers/36/
36,A Closed-Loop Multi-Agent Framework for Robust Multi-Robot Manipulation,Multi-robot Systems,6,6,핵심 아이디어,Key idea,0.88,key mechanism,"Our system consists of three specialized agents: the Planning Agent decomposes instructions into allocated sub-tasks, the Manipulation Agent for each robot executes actions via adaptive tool use, and the Verification Agent closes the loop by monitoring physical outcomes and feeding back semantic corrections.",https://roboticsconference.org/program/papers/36/
36,A Closed-Loop Multi-Agent Framework for Robust Multi-Robot Manipulation,Multi-robot Systems,7,8,결과,Result,0.93,reported result,"Extensive real-world experiments demonstrate that our framework achieves superior success rates, ensures robust adaptability ranging from single to cross workspace manipulation, and offers a generalizable approach for diverse manipulation tasks.",https://roboticsconference.org/program/papers/36/
